ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006081,cellular aldehyde metabolic process,19/564,76/18986,0.25,8.415780141843971,11.334290542203423,5.659197980471816e-13,1.4001425794850776e-11,1.140410891786104e-11,222/189/8644/217/22977/195814/218/216/249/1545/3418/7086/23729/221/224/6888/7167/317749/26007,19
GO:0018279,protein N-linked glycosylation via asparagine,15/564,43/18986,0.3488372093023256,11.742949035131122,12.339848487686552,7.24199492198036e-13,1.7789443240493185e-11,1.4489434952924613e-11,6480/2530/1650/6185/10195/58505/29880/3703/4249/56052/116150/57171/1798/1603/8813,15
GO:0006636,unsaturated fatty acid biosynthetic process,16/564,51/18986,0.3137254901960784,10.56097900152969,11.962756461534493,8.169173406714858e-13,1.9924671876377586e-11,1.6228570687023695e-11,255189/54898/50487/8644/6319/83401/5742/79993/5740/6785/79071/4282/5730/6916/80142/64834,16
GO:0009410,response to xenobiotic stimulus,45/564,451/18986,0.09977827050997783,3.3588479501816293,8.870914367549508,1.1607423878299866e-12,2.8111218815122e-11,2.289648253532687e-11,768/7367/1548/5009/1551/3158/314/2938/217/952/2822/56603/2326/218/54498/2203/3291/4842/7298/1545/2180/2052/847/2941/1374/9446/10555/1312/5141/29785/4860/2729/10919/2329/10587/4524/1788/6715/5198/2950/30/3033/9/6609/790,45
GO:0035336,long-chain fatty-acyl-CoA metabolic process,12/564,25/18986,0.48,16.158297872340423,13.269858320168373,1.5379279786049827e-12,3.698555467428347e-11,3.012459588566698e-11,54898/83401/11332/79993/6785/2180/79071/84649/197322/9524/64834/51703,12
GO:0006220,pyrimidine nucleotide metabolic process,16/564,53/18986,0.3018867924528302,10.162451492038002,11.687358597972421,1.5997637506729845e-12,3.8205469017808286e-11,3.111821155366091e-11,26289/7298/7371/4830/978/4833/1806/7378/1841/56474/6470/790/79077/5631/4832/1635,16
GO:0008203,cholesterol metabolic process,25/564,148/18986,0.16891891891891891,5.6863379336783595,10.01436756732361,1.7587195470559242e-12,4.1529391677218747e-11,3.382553412193846e-11,33/3158/1066/9420/1593/2053/1718/6307/847/2539/3156/10449/2222/1727/10654/4047/37/3157/6713/10682/6609/50814/4597/4598/47,25
GO:0046164,alcohol catabolic process,14/564,38/18986,0.3684210526315789,12.402202314296378,12.310489346506015,1.7825502108502301e-12,4.1529391677218747e-11,3.382553412193846e-11,54363/222/57016/8644/217/1593/221/6652/55902/2820/84532/7167/219/26007,14
GO:0006024,glycosaminoglycan biosynthetic process,18/564,71/18986,0.2535211267605634,8.534312256517829,11.12874216661632,1.7872491911103152e-12,4.1529391677218747e-11,3.382553412193846e-11,10331/9956/79586/9955/9957/93010/79369/9435/3340/51363/55512/55454/11285/26035/6482/26229/50515/6483,18
GO:0046513,ceramide biosynthetic process,18/564,71/18986,0.2535211267605634,8.534312256517829,11.12874216661632,1.7872491911103152e-12,4.1529391677218747e-11,3.382553412193846e-11,7368/166929/2583/242/27090/9331/9334/8703/427/79603/259230/7357/23410/6482/6609/6483/6610/64834,18
GO:0009225,nucleotide-sugar metabolic process,15/564,46/18986,0.32608695652173914,10.977104532839963,11.854136251550633,2.252333559192144e-12,5.163850073374522e-11,4.205936562112488e-11,2530/29925/2762/5373/5238/4351/91373/8790/29926/10007/64841/1798/55907/51005/8813,15
GO:0042398,cellular modified amino acid biosynthetic process,15/564,46/18986,0.32608695652173914,10.977104532839963,11.854136251550633,2.252333559192144e-12,5.163850073374522e-11,4.205936562112488e-11,79094/8424/548596/5352/2628/2687/2593/494143/2678/2643/1719/2729/4258/6470/471,15
GO:0006221,pyrimidine nucleotide biosynthetic process,13/564,32/18986,0.40625,13.675642730496454,12.556569495631312,2.533295605300159e-12,5.73158130699161e-11,4.668351527495653e-11,26289/7298/7371/4830/978/4833/7378/1841/56474/6470/790/5631/4832,13
GO:0006734,NADH metabolic process,13/564,32/18986,0.40625,13.675642730496454,12.556569495631312,2.533295605300159e-12,5.73158130699161e-11,4.668351527495653e-11,2819/5224/3101/4199/2026/5091/2820/7167/4190/83594/5223/5315/2023,13
GO:0006090,pyruvate metabolic process,23/564,126/18986,0.18253968253968253,6.144855341663852,10.138274837157901,2.575039834807503e-12,5.787949014315688e-11,4.714262814188349e-11,2819/10993/5224/2203/3101/10873/4199/230/55526/2597/2026/5091/5208/1738/7167/3939/5223/5315/27010/5236/2023/5162/2584,23
GO:0046031,ADP metabolic process,21/564,104/18986,0.20192307692307693,6.7973608837970545,10.37288284018886,3.0257482282269995e-12,6.756849452514709e-11,5.5034285955653085e-11,2819/26289/205/5224/203/2203/4907/3101/230/55526/2597/2026/5208/7167/204/3939/5223/5315/5236/2023/2584,21
GO:0006730,one-carbon metabolic process,14/564,40/18986,0.35,11.782092198581559,11.944025835625837,4.050182939908103e-12,8.986180084092881e-11,7.319210053035968e-11,768/762/160428/759/7298/760/6472/23382/11238/1719/377677/191/4524/6470,14
GO:0006695,cholesterol biosynthetic process,17/564,65/18986,0.26153846153846155,8.804200763775231,11.027816535429201,4.2857978640307455e-12,9.328391680001097e-11,7.597940117378956e-11,3158/1066/1718/6307/2539/3156/10449/2222/1727/10654/4047/3157/10682/50814/4597/4598/47,17
GO:0170041,non-proteinogenic amino acid metabolic process,17/564,65/18986,0.26153846153846155,8.804200763775231,11.027816535429201,4.2857978640307455e-12,9.328391680001097e-11,7.597940117378956e-11,5009/5352/1757/26227/216/8528/6999/2571/384/5832/8942/113451/1806/7915/4953/4524/2806,17
GO:1902653,secondary alcohol biosynthetic process,17/564,65/18986,0.26153846153846155,8.804200763775231,11.027816535429201,4.2857978640307455e-12,9.328391680001097e-11,7.597940117378956e-11,3158/1066/1718/6307/2539/3156/10449/2222/1727/10654/4047/3157/10682/50814/4597/4598/47,17
GO:1901657,glycosyl compound metabolic process,18/564,75/18986,0.24,8.079148936170212,10.748080179129738,4.9246227534500666e-12,1.0651432483719987e-10,8.675551901311239e-11,57016/7498/8644/1646/22875/4907/7083/978/4833/1806/4860/7378/1841/51071/1635/3251/7084/22978,18
GO:0019395,fatty acid oxidation,21/564,107/18986,0.19626168224299065,6.606780672101809,10.176359172531477,5.400763282652494e-12,1.1608265580651203e-10,9.454888878380452e-11,33/54363/160428/2326/23409/8309/1374/10449/51/6342/2639/2329/3295/55862/35/37/38/3032/30/549/3033,21
GO:0009112,nucleobase metabolic process,13/564,34/18986,0.38235294117647056,12.871193158114309,12.122236981767045,6.408118252958135e-12,1.3687899796225482e-10,1.114874316516613e-10,7498/7298/2766/978/5471/10606/1806/6240/56474/6470/790/5631/3251,13
GO:0009262,deoxyribonucleotide metabolic process,14/564,42/18986,0.3333333333333333,11.221040189125294,11.602734707359161,8.733971076806609e-12,1.8427071492722654e-10,1.5008780778419364e-10,7498/26289/6241/7298/1806/4860/7378/50484/6240/1841/6470/79077/51071/22978,14
GO:0019692,deoxyribose phosphate metabolic process,14/564,42/18986,0.3333333333333333,11.221040189125294,11.602734707359161,8.733971076806609e-12,1.8427071492722654e-10,1.5008780778419364e-10,7498/26289/6241/7298/1806/4860/7378/50484/6240/1841/6470/79077/51071/22978,14
GO:0009116,nucleoside metabolic process,15/564,50/18986,0.3,10.098936170212767,11.272181211767611,8.876646150157567e-12,1.8613893969751142e-10,1.516094698688658e-10,7498/22875/4907/7083/978/4833/1806/4860/7378/1841/51071/1635/3251/7084/22978,15
GO:0006084,acetyl-CoA metabolic process,13/564,35/18986,0.37142857142857144,12.503444782168186,11.918520073943792,9.920379397161716e-12,2.0676475604144935e-10,1.6840912010109936e-10,3158/6999/1738/55902/84532/10654/3157/38/27010/4597/4598/5162/47,13
GO:0042761,very long-chain fatty acid biosynthetic process,9/564,13/18986,0.6923076923076923,23.305237315875612,14.076250431902736,1.087821381000677e-11,2.253625138109234e-10,1.8355692421324043e-10,54898/83401/79993/6785/79071/401494/9524/51495/64834,9
GO:0006029,proteoglycan metabolic process,19/564,89/18986,0.21348314606741572,7.1865088851701335,10.235773721610466,1.1704849803404288e-11,2.3960106234468656e-10,1.9515416871465421e-10,90161/9956/79586/9955/9957/3373/3074/3340/51363/55454/11285/9486/26035/2720/2137/26229/50515/9653/124583,19
GO:0016101,diterpenoid metabolic process,19/564,89/18986,0.21348314606741572,7.1865088851701335,10.235773721610466,1.1704849803404288e-11,2.3960106234468656e-10,1.9515416871465421e-10,130/1551/57016/1056/8630/8644/195814/125/56603/216/1545/84649/5959/224/29785/57104/6715/317749/54884,19
GO:0006040,amino sugar metabolic process,14/564,43/18986,0.32558139534883723,10.960085766122383,11.440615502911907,1.2600757359031461e-11,2.564142281521254e-10,2.0884842935149623e-10,1118/4248/6480/216/9435/5973/5238/91373/6482/10007/64841/1798/55907/51005,14
GO:0046456,icosanoid biosynthetic process,16/564,60/18986,0.26666666666666666,8.976832151300236,10.828121612748813,1.3299220133839559e-11,2.6903540023690733e-10,2.1912832678728835e-10,5319/255189/50487/8644/4048/2687/5742/4259/240/5740/2678/4282/5730/4258/6916/80142,16
GO:0009226,nucleotide-sugar biosynthetic process,12/564,29/18986,0.41379310344827586,13.929567131327953,12.191991270578567,1.3766864409091604e-11,2.7686693978284225e-10,2.2550708644255317e-10,29925/2762/5373/5238/4351/91373/8790/29926/10007/64841/55907/51005,12
GO:0046466,membrane lipid catabolic process,15/564,52/18986,0.28846153846153844,9.710515548281505,11.00527272683215,1.672955485260191e-11,3.34493832198244e-10,2.724439746803775e-10,222/1056/8612/129807/1545/55331/3074/427/221/55512/4258/2720/2581/6609/6610,15
GO:0046040,IMP metabolic process,10/564,18/18986,0.5555555555555556,18.70173364854216,13.14673011717805,1.7470214718078585e-11,3.472836324593772e-10,2.8286121913481664e-10,7498/270/272/5471/10606/4860/5198/471/3251/22978,10
GO:0006805,xenobiotic metabolic process,22/564,127/18986,0.1732283464566929,5.831406712458815,9.55856267883143,2.2825221457632657e-11,4.5112607237240636e-10,3.6744049787513914e-10,7367/1548/1551/314/2938/217/56603/2326/218/54498/4842/1545/2180/2052/2941/9446/29785/2329/2950/30/9/790,22
GO:0009135,purine nucleoside diphosphate metabolic process,21/564,116/18986,0.1810344827586207,6.094185619955979,9.629290167105184,2.731586287955692e-11,5.337457525158878e-10,4.347339181967761e-10,2819/26289/205/5224/203/2203/4907/3101/230/55526/2597/2026/5208/7167/204/3939/5223/5315/5236/2023/2584,21
GO:0009179,purine ribonucleoside diphosphate metabolic process,21/564,116/18986,0.1810344827586207,6.094185619955979,9.629290167105184,2.731586287955692e-11,5.337457525158878e-10,4.347339181967761e-10,2819/26289/205/5224/203/2203/4907/3101/230/55526/2597/2026/5208/7167/204/3939/5223/5315/5236/2023/2584,21
GO:0009636,response to toxic substance,32/564,270/18986,0.11851851851851852,3.9897031783556605,8.657248836941239,2.7940083664039207e-11,5.428584616984793e-10,4.42156185727079e-10,2984/2877/57016/1066/1356/2938/1644/11185/216/2882/79813/2053/2878/5742/7298/4259/4257/493869/1545/2052/847/9446/2643/1312/1719/10919/4258/10587/2879/1788/6715/2950,32
GO:0030497,fatty acid elongation,9/564,14/18986,0.6428571428571429,21.640577507598785,13.517792259403755,2.9658005206048373e-11,5.729993253011256e-10,4.667058063471006e-10,54898/83401/79993/6785/79071/401494/9524/51495/64834,9
GO:0042401,biogenic amine biosynthetic process,13/564,38/18986,0.34210526315789475,11.516330720418068,11.354050185175081,3.3527543638543376e-11,6.441409082287746e-10,5.246503594364241e-10,1621/1644/9365/217/15/438/5409/54498/6723/79814/2643/113451/4953,13
GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,10/564,19/18986,0.5263157894736842,17.717431877566256,12.756264163822026,3.59041289527761e-11,6.859683303810945e-10,5.587186382651299e-10,54898/83401/79993/6785/2180/79071/197322/9524/64834/51703,10
GO:0006635,fatty acid beta-oxidation,17/564,74/18986,0.22972972972972974,7.73341958980257,10.154517027483527,4.109022345090839e-11,7.807142455672593e-10,6.358888316537785e-10,33/160428/8309/1374/10449/51/6342/2639/3295/55862/35/37/38/3032/30/549/3033,17
GO:0046034,ATP metabolic process,29/564,228/18986,0.12719298245614036,4.281712703745179,8.72270489447915,4.318924761294134e-11,8.160869370379409e-10,6.646997564952973e-10,2819/55811/26289/205/5224/203/2203/4907/3101/230/55526/2597/2026/5208/7167/204/523/3939/5223/5315/6389/4715/54539/5236/4712/2023/2584/4728/11164,29
GO:0009309,amine biosynthetic process,13/564,39/18986,0.3333333333333333,11.221040189125294,11.179789736181988,4.893847471541898e-11,9.196689319471359e-10,7.490669037545579e-10,1621/1644/9365/217/15/438/5409/54498/6723/79814/2643/113451/4953,13
GO:0030166,proteoglycan biosynthetic process,16/564,65/18986,0.24615384615384617,8.286306601200218,10.29600017363635,5.020779566320253e-11,9.38394615683443e-10,7.643189030879973e-10,90161/9956/79586/9955/9957/3340/51363/55454/11285/9486/26035/2137/26229/50515/9653/124583,16
GO:0009134,nucleoside diphosphate catabolic process,20/564,108/18986,0.18518518518518517,6.2339112161807195,9.54413781822466,5.287506960457307e-11,9.829046722709554e-10,8.005721776259968e-10,2819/377841/5224/2203/4907/3101/953/230/55526/2597/2026/5208/7167/3939/5223/5315/5236/2023/2584/11164,20
GO:0009069,serine family amino acid metabolic process,12/564,32/18986,0.375,12.623670212765957,11.514479062252564,5.521068877106502e-11,1.020804078944584e-9,8.314411025455802e-10,2731/54363/10993/189/29968/26227/6472/2678/51540/6470/22929/2653,12
GO:0046839,phospholipid dephosphorylation,13/564,40/18986,0.325,10.940514184397163,11.01175505190582,7.055135594066424e-11,1.2974658453472958e-9,1.056781076037757e-9,196051/84513/8612/2053/9896/9110/8867/3635/22876/3633/51763/4534/8897,13
GO:0042558,pteridine-containing compound metabolic process,12/564,33/18986,0.36363636363636365,12.24113475177305,11.30848968635262,8.44354099467353e-11,1.5445392276958655e-9,1.2580214214348412e-9,160428/7298/8836/6472/2643/6697/1719/5860/4524/6470/84105/471,12
GO:0009394,2'-deoxyribonucleotide metabolic process,13/564,41/18986,0.3170731707317073,10.673672375021622,10.849568398050268,1.0052895770646472e-10,1.8292015108599586e-9,1.4898777858919666e-9,7498/26289/6241/7298/1806/4860/7378/50484/6240/1841/6470/79077/22978,13
GO:1903510,mucopolysaccharide metabolic process,18/564,91/18986,0.1978021978021978,6.658639233107318,9.467508814358292,1.5648793187738639e-10,2.8324315669806936e-9,2.307004912607896e-9,10331/79586/3373/93010/79369/9435/3074/3340/51363/55512/55454/2799/26035/2720/6482/50515/6483/9653,18
GO:0006687,glycosphingolipid metabolic process,16/564,70/18986,0.22857142857142856,7.6944275582573445,9.818028250630709,1.6747380174731202e-10,3.0154052576387753e-9,2.4560362989782162e-9,7368/2583/27090/84002/9331/129807/6489/9334/8703/3074/7357/2720/2581/6482/6609/6483,16
GO:0072526,pyridine-containing compound catabolic process,19/564,103/18986,0.18446601941747573,6.209701852234387,9.276250097390015,1.7240142706979582e-10,3.087960977567853e-9,2.515132661363633e-9,2819/5224/2203/3101/23475/230/55526/2597/2026/5208/4860/7167/83594/3939/5223/5315/5236/2023/2584,19
GO:0071466,cellular response to xenobiotic stimulus,26/564,198/18986,0.13131313131313133,4.420409771473602,8.465389040142894,2.1806504412397562e-10,3.88562531990856e-9,3.1648272834136846e-9,7367/1548/1551/314/2938/217/2822/56603/2326/218/54498/2203/4842/1545/2180/2052/2941/9446/5141/29785/10919/2329/2950/30/9/790,26
GO:0042572,retinol metabolic process,14/564,52/18986,0.2692307692307692,9.063147845062739,10.187358093768777,2.2232821374536962e-10,3.941168696238794e-9,3.210067155596465e-9,130/1551/57016/1056/8630/8644/195814/125/216/1545/84649/5959/57104/54884,14
GO:0034310,primary alcohol catabolic process,9/564,17/18986,0.5294117647058824,17.821652065081352,12.140801319146076,3.324742554421691e-10,5.833566145232753e-9,4.751417796625199e-9,54363/222/57016/8644/217/221/55902/84532/219,9
GO:0043649,dicarboxylic acid catabolic process,9/564,17/18986,0.5294117647058824,17.821652065081352,12.140801319146076,3.324742554421691e-10,5.833566145232753e-9,4.751417796625199e-9,160428/122970/8528/2571/23475/2746/197322/2805/2806,9
GO:0001523,retinoid metabolic process,17/564,84/18986,0.20238095238095238,6.812774400540358,9.342125457983549,3.4736353575829617e-10,6.0638741089988864e-9,4.9390027713215395e-9,130/1551/57016/1056/8630/8644/195814/125/56603/216/1545/84649/5959/29785/57104/317749/54884,17
GO:0006739,NADP metabolic process,13/564,46/18986,0.2826086956521739,9.513490595127966,10.115166896243306,5.066481680382933e-10,8.755593215495932e-9,7.131397911398564e-9,160428/2326/4199/5226/3418/2539/7086/23729/5091/6888/4190/83594/51071,13
GO:0030149,sphingolipid catabolic process,13/564,46/18986,0.2826086956521739,9.513490595127966,10.115166896243306,5.066481680382933e-10,8.755593215495932e-9,7.131397911398564e-9,222/1056/8612/129807/55331/3074/427/221/55512/2720/2581/6609/6610,13
GO:0042180,cellular ketone metabolic process,28/564,237/18986,0.11814345991561181,3.9770775353861807,8.069594797494574,5.303486545033402e-10,9.119345114184936e-9,7.427672471754675e-9,1588/33/2819/57016/1066/50487/8630/8644/3293/2326/1646/3291/23409/6999/1586/1374/8942/27235/3292/5019/6342/2820/2329/7167/37/6715/27010/2531,28
GO:0042430,indole-containing compound metabolic process,10/564,24/18986,0.4166666666666667,14.02630023640662,11.17277614053391,6.665285653445105e-10,1.1403938986168016e-8,9.288465631745182e-9,1644/217/15/438/259307/6999/8942/5153/2639/6715,10
GO:0019369,arachidonate metabolic process,14/564,58/18986,0.2413793103448276,8.125580826607973,9.50951499543341,1.0819487836618968e-9,1.8419910232738925e-8,1.500294795895939e-8,1548/8644/242/5742/4259/240/5740/1545/2052/5730/29785/6916/2879/80142,14
GO:0009168,purine ribonucleoside monophosphate biosynthetic process,9/564,19/18986,0.47368421052631576,15.94568868980963,11.404332581327916,1.1978950466583934e-9,2.029340426334096e-8,1.6528901836442753e-8,270/272/5471/10606/3615/3614/5198/471/3251,9
GO:0044273,sulfur compound catabolic process,13/564,49/18986,0.2653061224489796,8.93103198726299,9.726321381891244,1.204757457202919e-9,2.03096122319649e-8,1.6542103166238223e-8,79094/189/2326/3373/11332/2687/8876/494143/2678/3074/2799/2720/38,13
GO:0006177,GMP biosynthetic process,8/564,14/18986,0.5714285714285714,19.236068895643363,11.943047178245319,1.4811399758213288e-9,2.472640959635704e-8,2.0139568092286948e-8,270/5471/10606/3615/3614/5198/471/3251,8
GO:0009158,ribonucleoside monophosphate catabolic process,8/564,14/18986,0.5714285714285714,19.236068895643363,11.943047178245319,1.4811399758213288e-9,2.472640959635704e-8,2.0139568092286948e-8,7498/4907/272/1806/4860/7378/3251/22978,8
GO:0009191,ribonucleoside diphosphate catabolic process,18/564,104/18986,0.17307692307692307,5.826309328968903,8.635436403454625,1.5370164925289128e-9,2.5535264337231548e-8,2.0798377252069345e-8,2819/5224/2203/4907/3101/230/55526/2597/2026/5208/7167/3939/5223/5315/5236/2023/2584/11164,18
GO:0006007,glucose catabolic process,10/564,27/18986,0.37037037037037035,12.467822432361439,10.433537762760473,2.645379524470928e-9,4.352851762993072e-8,3.545381472987731e-8,8277/55811/5224/3101/2026/5208/7167/5223/5315/2023,10
GO:0046037,GMP metabolic process,10/564,27/18986,0.37037037037037035,12.467822432361439,10.433537762760473,2.645379524470928e-9,4.352851762993072e-8,3.545381472987731e-8,7498/270/5471/10606/3615/3614/5198/471/3251/22978,10
GO:0097237,cellular response to toxic substance,20/564,135/18986,0.14814814814814814,4.987128972944575,8.134604365254518,3.2294257736475237e-9,5.288569159797064e-8,4.307519791316321e-8,2877/57016/1356/2938/216/2882/2878/5742/4259/4257/493869/1545/847/9446/2643/1719/4258/10587/2879/2950,20
GO:0009127,purine nucleoside monophosphate biosynthetic process,9/564,21/18986,0.42857142857142855,14.42705167173252,10.77185125680459,3.613951810140819e-9,5.8902276185186154e-8,4.7975683545945213e-8,270/272/5471/10606/3615/3614/5198/471/3251,9
GO:0009081,branched-chain amino acid metabolic process,10/564,28/18986,0.35714285714285715,12.022543059777103,10.212710568395291,4.006165164838861e-9,6.498680189566436e-8,5.293150696939528e-8,10993/593/1738/26275/64087/38/5096/5095/549/594,10
GO:0046032,ADP catabolic process,17/564,98/18986,0.17346938775510204,5.839520914748878,8.4042485061805,4.228668248262935e-9,6.82741319520011e-8,5.560902499939545e-8,2819/5224/2203/4907/3101/230/55526/2597/2026/5208/7167/3939/5223/5315/5236/2023/2584,17
GO:0009142,nucleoside triphosphate biosynthetic process,19/564,124/18986,0.1532258064516129,5.158058796614047,8.128006873511378,4.501357586023772e-9,7.233723709502689e-8,5.891840893462497e-8,55811/205/203/7298/7371/4830/4833/3615/3614/1841/56474/523/6389/4715/54539/4832/4712/2023/4728,19
GO:0098869,cellular oxidant detoxification,17/564,99/18986,0.1717171717171717,5.78053585500394,8.344285416460618,4.966840291897987e-9,7.944634308761478e-8,6.470874916396839e-8,2877/1356/2938/2882/2878/5742/4259/4257/493869/847/9446/2643/1719/4258/10587/2879/2950,17
GO:1990748,cellular detoxification,19/564,125/18986,0.152,5.116794326241134,8.079942739250473,5.163777926302432e-9,8.221403837293548e-8,6.696302661740143e-8,2877/57016/1356/2938/216/2882/2878/5742/4259/4257/493869/847/9446/2643/1719/4258/10587/2879/2950,19
GO:0019364,pyridine nucleotide catabolic process,17/564,100/18986,0.17,5.722730496453901,8.285135857359553,5.821810627678421e-9,9.193934780222893e-8,7.488425475634935e-8,2819/5224/2203/3101/230/55526/2597/2026/5208/7167/83594/3939/5223/5315/5236/2023/2584,17
GO:0006188,IMP biosynthetic process,7/564,11/18986,0.6363636363636364,21.421985815602838,11.854408374703441,5.854817437827314e-9,9.193934780222893e-8,7.488425475634935e-8,270/272/5471/10606/5198/471/3251,7
GO:0009120,deoxyribonucleoside metabolic process,7/564,11/18986,0.6363636363636364,21.421985815602838,11.854408374703441,5.854817437827314e-9,9.193934780222893e-8,7.488425475634935e-8,7498/7083/1806/4860/1841/51071/7084,7
GO:0006505,GPI anchor metabolic process,10/564,29/18986,0.3448275862068966,11.607972609439962,10.002833671009776,5.952931617854887e-9,9.225484669810084e-8,7.514122742646923e-8,2822/5277/80235/9487/27315/284098/8818/5279/8813/5283,10
GO:0008299,isoprenoid biosynthetic process,10/564,29/18986,0.3448275862068966,11.607972609439962,10.002833671009776,5.952931617854887e-9,9.225484669810084e-8,7.514122742646923e-8,3158/8644/3156/27235/10654/4047/3157/116150/4597/4598,10
GO:0019400,alditol metabolic process,9/564,22/18986,0.4090909090909091,13.771276595744682,10.487141832548746,5.955387021511598e-9,9.225484669810084e-8,7.514122742646923e-8,116255/27235/84649/6652/2820/7167/2805/26007/2584,9
GO:0046459,short-chain fatty acid metabolic process,8/564,16/18986,0.5,16.831560283687942,11.084765465099336,6.022043112452068e-9,9.286908638440656e-8,7.564152335253697e-8,122970/84693/55902/54995/84532/35/5096/5095,8
GO:0009137,purine nucleoside diphosphate catabolic process,17/564,101/18986,0.16831683168316833,5.666069798469209,8.22678006567537,6.810153024659114e-9,1.0408940556356752e-7,8.478043133856329e-8,2819/5224/2203/4907/3101/230/55526/2597/2026/5208/7167/3939/5223/5315/5236/2023/2584,17
GO:0009181,purine ribonucleoside diphosphate catabolic process,17/564,101/18986,0.16831683168316833,5.666069798469209,8.22678006567537,6.810153024659114e-9,1.0408940556356752e-7,8.478043133856329e-8,2819/5224/2203/4907/3101/230/55526/2597/2026/5208/7167/3939/5223/5315/5236/2023/2584,17
GO:0006749,glutathione metabolic process,13/564,56/18986,0.23214285714285715,7.8146529888551175,8.935912677200065,7.1661062777324834e-9,1.0904530747399119e-7,8.881699490007517e-8,79094/2938/2687/9027/494143/2941/2678/2539/9446/23474/2729/4258/2950,13
GO:0006766,vitamin metabolic process,18/564,117/18986,0.15384615384615385,5.178941625750137,7.93343480289053,1.075045695085831e-8,1.6286705486344374e-7,1.3265460675276588e-7,1591/160428/8277/29968/8644/56603/1593/249/1594/8876/9446/8875/1719/2729/326625/6470/686/27010,18
GO:0009070,serine family amino acid biosynthetic process,8/564,17/18986,0.47058823529411764,15.841468502294534,10.711630443525703,1.1079437652016393e-8,1.6711485125124727e-7,1.3611442101576925e-7,54363/189/29968/26227/6472/2678/6470/22929,8
GO:0009162,deoxyribonucleoside monophosphate metabolic process,9/564,24/18986,0.375,12.623670212765957,9.969727617336973,1.4843449301857502e-8,2.2194183543081716e-7,1.8077079447250716e-7,7498/7298/7083/1806/4860/7378/6470/7084/22978,9
GO:0009220,pyrimidine ribonucleotide biosynthetic process,9/564,24/18986,0.375,12.623670212765957,9.969727617336973,1.4843449301857502e-8,2.2194183543081716e-7,1.8077079447250716e-7,26289/7371/4830/978/4833/7378/56474/790/4832,9
GO:0006688,glycosphingolipid biosynthetic process,11/564,40/18986,0.275,9.25735815602837,9.147213484465782,1.5260969011927604e-8,2.2719685035506073e-7,1.8505098446452203e-7,7368/2583/27090/84002/9331/6489/9334/8703/7357/6482/6483,11
GO:0009218,pyrimidine ribonucleotide metabolic process,10/564,32/18986,0.3125,10.519725177304965,9.43029819549507,1.7692074838009357e-8,2.622545058961818e-7,2.136053137202491e-7,26289/7371/4830/978/4833/1806/7378/56474/790/4832,10
GO:0009125,nucleoside monophosphate catabolic process,8/564,18/18986,0.4444444444444444,14.961386918833728,10.368848019500236,1.9425005136696498e-8,2.830618333266918e-7,2.3055280405329787e-7,7498/4907/272/1806/4860/7378/3251/22978,8
GO:0015936,coenzyme A metabolic process,8/564,18/18986,0.4444444444444444,14.961386918833728,10.368848019500236,1.9425005136696498e-8,2.830618333266918e-7,2.3055280405329787e-7,11332/8876/3156/64087/38/60490/80347/47,8
GO:0042339,keratan sulfate metabolic process,8/564,18/18986,0.4444444444444444,14.961386918833728,10.368848019500236,1.9425005136696498e-8,2.830618333266918e-7,2.3055280405329787e-7,10331/93010/79369/9435/2799/2720/6482/6483,8
GO:0046653,tetrahydrofolate metabolic process,8/564,18/18986,0.4444444444444444,14.961386918833728,10.368848019500236,1.9425005136696498e-8,2.830618333266918e-7,2.3055280405329787e-7,160428/7298/6472/2643/1719/4524/6470/471,8
GO:0046173,polyol biosynthetic process,13/564,61/18986,0.21311475409836064,7.174107661899779,8.450796338059039,2.1730919581439988e-8,3.1513582697561774e-7,2.566769518624199e-7,1593/1594/3706/55331/2643/6697/427/5336/1719/6342/5860/2805/84105,13
GO:0006096,glycolytic process,16/564,96/18986,0.16666666666666666,5.610520094562647,7.924028347208801,2.190097779795657e-8,3.1513582697561774e-7,2.566769518624199e-7,2819/5224/2203/3101/230/55526/2597/2026/5208/7167/3939/5223/5315/5236/2023/2584,16
GO:0046364,monosaccharide biosynthetic process,16/564,96/18986,0.16666666666666666,5.610520094562647,7.924028347208801,2.190097779795657e-8,3.1513582697561774e-7,2.566769518624199e-7,2819/10993/5224/2203/5226/2539/230/2026/51363/5091/6652/7167/2805/5223/5236/2023,16
GO:0043094,cellular metabolic compound salvage,10/564,33/18986,0.30303030303030304,10.200945626477543,9.256076100795877,2.4713364610938112e-8,3.5412192040423406e-7,2.884309790776593e-7,270/272/7371/51074/978/4860/7378/1635/3251/7084,10
GO:0006544,glycine metabolic process,7/564,13/18986,0.5384615384615384,18.126295690125477,10.807956162539448,2.8904060694827256e-8,4.107482013616154e-7,3.3455287302712187e-7,2731/54363/189/26227/6472/6470/2653,7
GO:0009133,nucleoside diphosphate biosynthetic process,7/564,13/18986,0.5384615384615384,18.126295690125477,10.807956162539448,2.8904060694827256e-8,4.107482013616154e-7,3.3455287302712187e-7,377841/26289/205/203/1841/204/790,7
GO:0006144,purine nucleobase metabolic process,8/564,19/18986,0.42105263157894735,14.173945502053003,10.052400998833805,3.2681085202178755e-8,4.606157869274292e-7,3.75169834870568e-7,7498/2766/5471/10606/1806/6470/5631/3251,8
